user_id,total_contests,total_problems_attempted,total_problems_solved,current_rating,dp_attempted,dp_solved,dp_failure_rate,dp_weakness_score,graphs_attempted,graphs_solved,graphs_failure_rate,graphs_weakness_score,greedy_attempted,greedy_solved,greedy_failure_rate,greedy_weakness_score,math_attempted,math_solved,math_failure_rate,math_weakness_score,strings_attempted,strings_solved,strings_failure_rate,strings_weakness_score,datastructures_attempted,datastructures_solved,datastructures_failure_rate,datastructures_weakness_score,binarysearch_attempted,binarysearch_solved,binarysearch_failure_rate,binarysearch_weakness_score,misc_attempted,misc_solved,misc_failure_rate,misc_weakness_score,recent_contests,recent_problems_attempted,recent_problems_solved,recent_avg_rating,recent_dp_attempted,recent_dp_solved,recent_graphs_attempted,recent_graphs_solved,recent_greedy_attempted,recent_greedy_solved,recent_math_attempted,recent_math_solved,recent_strings_attempted,recent_strings_solved,recent_datastructures_attempted,recent_datastructures_solved,recent_binarysearch_attempted,recent_binarysearch_solved,recent_misc_attempted,recent_misc_solved,target_weakness_score
user_819,33,258,291,1176,11,14,0.8245811229652749,0.38897812155256695,92,5,0.990008006756898,0.6555930305288187,76,43,0.4836555156846585,0.39519299993672874,24,61,0.25325726946227367,0.02376275621805035,92,29,0.3770504930509154,0.2613825034292645,41,33,0.8732926652003146,0.3158724235225141,50,49,0.6612417110955047,0.2806902767256264,7,10,0.590939874300679,0.020930649066047247,4,38,12,1631,16,2,2,1,5,2,14,3,18,6,19,4,13,6,19,13,0.6646950660295098
user_820,30,85,94,2158,61,16,0.8220441894356647,0.026364636353801707,9,43,0.7126144705625561,0.191832855611203,57,14,0.17707190568650621,0.10907695168933951,42,40,0.05684460229254418,0.2755518419559776,67,43,0.19305127639074537,0.4174284172000602,31,53,0.7291389496952475,0.37841598355708495,60,71,0.5605166426124532,0.3063601030410258,21,34,0.23620352703067238,0.16812569424917212,9,21,15,898,6,2,14,11,1,13,12,9,19,2,6,7,2,5,0,4,0.17583267008492487
user_821,28,150,57,995,68,79,0.05528471753846853,0.4508965706146897,41,61,0.14608173343982234,0.42037280908728203,48,77,0.9133102521709497,0.029756606417715048,40,78,0.6597239388241021,0.3554106637330833,34,52,0.013986361873149722,0.6813875706131435,98,9,0.9988377612547349,0.6396424685733494,64,0,0.8744007193562819,0.5541792464226283,97,1,0.5877789918185049,0.03829109248794926,6,7,10,2127,6,3,8,8,18,9,0,1,7,12,7,5,7,13,13,7,0.7427298767612853
user_822,6,194,254,878,97,21,0.4757100963867962,0.4606399154671841,97,35,0.7858299098710125,0.7734342161005573,36,17,0.2450758614930454,0.21092906818560342,17,14,0.15347150956920685,0.8562302835667795,99,27,0.3422829927796416,0.5264778978633755,32,1,0.583842317347175,0.07463088323589862,34,17,0.24044658468361468,0.8190755019376128,27,44,0.9297964607177956,0.15681318032115366,5,33,12,2412,19,13,6,6,16,9,11,8,15,1,8,11,16,4,18,8,0.6946929170541387
user_823,21,418,186,2482,49,25,0.24691548684263553,0.1722176760603904,98,42,0.6788139690442135,0.49939331691682676,54,10,0.21274883984850868,0.3642091462539402,99,61,0.7669836282221285,0.14813709547538711,44,78,0.39047347385298947,0.20409167874066092,94,55,0.8555631931755051,0.03209764048507824,86,21,0.24737435108435712,0.6174461322153625,99,71,0.969333140759046,0.7695265518476871,5,23,27,1589,14,3,8,7,4,12,6,0,7,4,6,7,6,5,11,5,0.030988658250679757
user_824,3,415,58,1405,66,4,0.844922063927097,0.2874428797947518,36,26,0.3144604039737703,0.22557541732702113,29,74,0.9125819603869263,0.44566773095148704,14,4,0.7279073033206487,0.25570113012822027,59,47,0.3815290177381846,0.5298498091667391,85,26,0.6045864747118083,0.9891316063096304,59,65,0.7330707735118515,0.4665494085741776,85,34,0.9317972019520636,0.15853370489743956,3,22,28,2364,17,2,16,7,17,6,10,2,1,2,10,7,10,1,11,12,0.9492340622512762
user_825,11,369,188,1277,1,79,0.653274912064223,0.1374474895987885,0,51,0.5329982818916604,0.5735470220107426,57,49,0.2640117679469772,0.7580507753666297,96,72,0.42891966501004,0.9445785962633931,27,2,0.12159178939911985,0.6806929805515889,43,43,0.54538451305036,0.9860666583399056,12,43,0.6780727815617117,0.2616746261031505,69,10,0.8822438005689459,0.585341065275393,2,39,3,954,15,1,6,10,7,10,19,5,15,4,5,5,1,14,6,8,0.8553935802337854
user_826,45,436,27,1676,90,4,0.7487585158729645,0.03404093571864841,30,40,0.11326205126876798,0.87394280777454,83,45,0.8422054683609239,0.050645805141634526,79,9,0.22664677375652043,0.5310858164052937,94,23,0.49381979569203405,0.5570758295842885,7,77,0.23325613521498312,0.7047727792439974,37,2,0.7506657635482328,0.8077198893210598,77,6,0.9531796167925917,0.8686774712102882,7,15,5,1547,7,8,9,10,8,9,16,11,13,2,8,3,17,0,4,13,0.6753115917857457
user_827,26,212,151,1250,15,14,0.7255499402075744,0.28388696212311526,31,44,0.1831221987327719,0.3384156910951093,29,48,0.2705236269039125,0.12213500154693313,94,1,0.07514194956786002,0.1148451522063878,29,21,0.789787080236496,0.24748032594110603,66,17,0.46451100513652477,0.17763899337730826,4,75,0.991898214529065,0.33765764343728444,71,55,0.11867115419240859,0.2806916200239463,6,15,11,2407,3,13,8,10,15,5,11,2,15,12,3,11,3,0,13,12,0.07522558904112309
user_828,0,211,125,2461,1,16,0.9924444495071638,0.0877557258369619,11,12,0.5213745754024134,0.8045334263778923,85,17,0.06937231993946702,0.3137588102684197,38,77,0.8994411978245863,0.39524696094665157,4,7,0.43995002146217277,0.4055810028822112,7,54,0.9919658243536275,0.7643845369056429,33,64,0.19222544233999894,0.9806828152844935,31,50,0.2861879710502663,0.8864793505777493,7,21,15,2279,17,4,19,11,5,1,3,12,13,0,18,14,3,1,11,1,0.18505682859856065
user_829,2,263,11,1633,52,32,0.677377728257408,0.7026346006102229,85,77,0.8305667813289257,0.26839545601234005,44,67,0.1349057242846755,0.5107313315441536,61,43,0.08576613721628878,0.9382985323276094,66,46,0.8878409778153747,0.5319144245347271,8,27,0.9605063888402086,0.33076269413441717,1,2,0.274491372898911,0.941432681074725,46,53,0.03331206289128663,0.08376919992754761,6,19,16,1744,9,6,19,0,11,10,9,6,7,13,14,5,17,6,12,9,0.039507890120725864
user_830,12,323,106,1594,39,73,0.21039074021723103,0.7224495561298211,74,9,0.07450246901818314,0.41568822767663627,81,6,0.41987630893670425,0.37830358120104124,29,26,0.9562446552387966,0.7675834675428291,62,47,0.6049954241370428,0.929098860691917,81,2,0.9088847502010866,0.16158896796959077,84,6,0.043531361788017864,0.9803043787281593,62,63,0.9018121732155987,0.9990825858719482,9,4,16,2456,6,1,5,9,8,11,4,2,10,9,15,10,19,2,0,9,0.04690265209795941
user_831,14,166,103,1649,87,27,0.11310561265255481,0.5314912988645139,79,35,0.9086448711192033,0.2496510411327899,87,69,0.1318517965034246,0.49947237031377956,27,58,0.798261853960138,0.9310721720526612,91,61,0.46427865653897327,0.4451489565005845,23,63,0.8773011259129903,0.7376722517398752,15,65,0.4647709934658394,0.2119696229893846,59,9,0.46875440333664353,0.2215286684764214,8,35,16,1140,1,13,0,6,6,14,3,8,2,4,9,9,3,0,16,2,0.09612532915029837
user_832,25,429,204,1666,65,21,0.7726594651452497,0.15201575769415898,74,58,0.7251098733418847,0.3008783178608819,80,66,0.39177662557450343,0.011996679062675653,50,27,0.31027947942535494,0.0575018618840889,24,56,0.31147015517332033,0.20439016389954212,44,1,0.4938437141464058,0.6574585818896769,68,10,0.3014552064986483,0.8886915661600664,4,19,0.5367540361756498,0.9001597071132854,1,0,19,918,0,3,14,14,5,5,0,6,4,5,16,6,3,2,11,10,0.00747118554361903
user_833,19,424,148,1087,11,6,0.1116508066809454,0.08852424324578279,59,74,0.6503341285359268,0.16191439470656177,96,32,0.7502403872925183,0.5661557818056465,90,77,0.6290579816577115,0.7706285954072553,64,72,0.7367173248180492,0.5763756510090161,81,69,0.32536983659042595,0.6784389457271022,96,17,0.594318311147235,0.9901089137531827,65,8,0.5863109849999373,0.03395726201746618,0,24,18,2335,9,7,19,10,12,12,8,4,17,7,19,13,1,5,15,0,0.3840481978383362
user_834,28,12,90,1504,70,3,0.20609582323505438,0.67634838152065,38,62,0.19903115253395887,0.5315541640892788,83,61,0.6588819371099001,0.5872160922389156,70,41,0.44560075557705736,0.8748789627242867,80,72,0.9144626521889468,0.2918220637679737,94,30,0.39002964156777253,0.06589731745431027,49,27,0.5562036276911004,0.2793421641556266,57,66,0.23783854093745438,0.9796316284438096,9,31,18,2172,0,1,10,14,0,8,7,0,9,0,17,1,16,3,6,12,0.6712100630703126
user_835,8,313,243,1316,60,20,0.8292261803362931,0.9378672196518272,95,78,0.8785914074542724,0.20307804819947917,15,50,0.31522101347073095,0.10916674587805675,89,60,0.13617089268707283,0.05250916607906064,50,10,0.9046631697319293,0.7641233479651333,91,54,0.5956216778307712,0.8877463379147531,23,18,0.9883226184874649,0.1034150427694489,28,73,0.18028020546321621,0.04878181759871936,6,39,16,2178,5,11,14,6,6,10,5,14,11,11,11,10,3,4,8,0,0.5555974529099683
user_836,20,443,22,1271,9,69,0.05543646461202256,0.0729771868860829,39,20,0.27382846733187727,0.7598561168398539,4,14,0.07824968674669652,0.8526450622846845,79,39,0.45502629270506,0.5117640055755714,84,23,0.38301743088729767,0.3718043598901165,65,7,0.6591017453535136,0.648201719882578,65,67,0.8096270202961027,0.9177096699192299,78,38,0.4388712190028592,0.05365028175375408,4,47,10,2273,1,13,8,6,11,2,4,11,8,12,2,1,1,3,12,0,0.13301298407504114
user_837,13,492,55,2170,10,29,0.6890769281293926,0.47281531901090423,23,79,0.3934177867609754,0.35883376183446514,28,41,0.7238153094826655,0.9054290137251393,28,65,0.30005083608380745,0.5296741187008395,56,72,0.16384894677645756,0.053347033924984744,27,36,0.5355235107553732,0.5707742163600392,91,57,0.7549607048326904,0.14550194468204325,68,35,0.3864992253255707,0.2801883557410607,6,15,17,1129,19,10,2,9,12,7,2,3,12,13,3,11,15,9,19,7,0.0898628011175101
user_838,38,415,215,2465,77,41,0.04690958174587667,0.7050511687742813,45,42,0.06110111595134815,0.5386823572318638,21,68,0.8016272613713299,0.049613606193754434,74,30,0.2510848760610346,0.6828291704397419,58,48,0.4301039006098827,0.05187043071066,56,5,0.9588783191184578,0.014631179505223413,63,30,0.662965392811886,0.5467734509950647,97,16,0.9196720842164606,0.17795739357475404,8,11,20,1156,13,5,0,5,12,12,10,5,13,10,4,9,9,4,14,6,0.45621125308936716
user_839,10,200,105,1019,88,49,0.23622012683145444,0.8039941911438413,95,25,0.683766967864483,0.165602999813234,65,22,0.0546980018628177,0.7625666278868463,85,48,0.48739694556571067,0.835749886014123,80,36,0.8932691154176983,0.3900376479272901,93,41,0.10116152362680852,0.5641467471631174,84,7,0.5905111604373054,0.23352996236763213,29,50,0.9365362090373306,0.86438174381506,5,34,27,1657,3,10,3,4,14,5,17,9,11,7,19,6,11,13,12,9,0.5691598172513013
user_840,1,109,110,1270,27,0,0.15842949480520674,0.14286872684355711,52,59,0.5838196679467778,0.46839259117104914,30,56,0.45991060362020286,0.8374666894223409,6,15,0.4627510816297784,0.20068254290108567,26,78,0.18782181099467732,0.5280345595713141,10,62,0.12692699942039154,0.8633529389667488,9,49,0.3477761050469822,0.34799131531118443,85,69,0.9751789911113344,0.3348993330999507,5,5,8,1805,6,6,4,6,2,6,12,5,11,5,1,14,14,1,16,8,0.026549042593480898
user_841,34,27,169,1963,0,22,0.5273584980841481,0.12955096104324026,68,35,0.6957885889819706,0.9539712475543416,9,4,0.35710391511834794,0.9628401204632584,20,75,0.7064095139680655,0.908858684731333,50,39,0.1098011119903971,0.8130113072469655,27,53,0.16001087525882862,0.8221038518708447,13,13,0.8210960758488229,0.06950335793779239,33,64,0.8665874573715189,0.7226681359620728,6,48,15,1750,5,7,16,6,15,8,5,8,3,11,5,13,13,2,16,10,0.21068223385037088
user_842,39,24,190,2350,15,53,0.7590784130720176,0.8880839411941426,37,23,0.9962462073748145,0.20755816878248867,34,5,0.9527446914155402,0.8965559869797856,98,53,0.003360855181929301,0.7644852708609559,10,70,0.09044168772906969,0.6096273813564416,57,77,0.1354085574982249,0.7996371273305899,43,78,0.7252728914779526,0.016485802053335497,44,73,0.1758476845276199,0.11383808388831251,8,9,21,805,19,0,16,0,4,12,14,6,0,0,13,12,10,11,5,10,0.35018438319140544
user_843,11,220,110,1959,49,79,0.9088383447299053,0.5054782555418728,58,9,0.8190455796195406,0.026294913195230696,75,29,0.15528806247488613,0.73783068425607,83,40,0.7729067455395215,0.04147644393759509,87,73,0.6279332130172843,0.02827693385455743,80,57,0.5716295972101096,0.0330838437795421,17,1,0.2868825455387266,0.6934061377715351,82,41,0.989868054508422,0.41058465632379115,8,6,26,2228,2,7,11,6,3,0,2,10,7,1,13,3,15,13,6,9,0.08045068385345111
user_844,39,278,179,1324,75,70,0.13988632774370924,0.2073179446537169,70,50,0.013001899813041229,0.9433804784568812,49,23,0.48164947723115614,0.15785742649858836,56,36,0.14179104142905008,0.6932955822197459,62,6,0.42985512353092825,0.7983389952728493,36,20,0.07440760149019843,0.7444040838251119,83,71,0.8377097463941272,0.5556052234621961,28,68,0.3718550081972375,0.9453938405464393,4,12,14,2473,3,14,15,6,12,3,11,3,1,4,7,3,1,8,5,2,0.9313154790735333
user_845,41,106,68,1589,79,72,0.5307641115114377,0.5691995521389716,75,46,0.4928052557880904,0.4067200068330695,81,41,0.657659510848882,0.7508958216961663,2,58,0.0803251242232298,0.42711608469817963,80,34,0.33826544721009744,0.6606742518453236,69,5,0.8284584899396799,0.670910607981305,12,12,0.6124702814562093,0.056432880744348046,31,67,0.2772041856569428,0.3694775279844368,0,49,6,2042,2,5,15,7,4,0,18,10,17,5,4,6,17,13,12,5,0.638572207866619
user_846,21,462,294,2372,30,61,0.2991192792049576,0.1296299901708894,5,33,0.7992872762466456,0.49286797883841515,57,52,0.9916639638783769,0.7168190450107463,30,58,0.5365915041381685,0.7108763684623984,12,51,0.1130253020535622,0.3467253538834265,44,6,0.8264192807282563,0.2256874513805287,7,11,0.6035117908141298,0.6874506996000068,61,13,0.776056568006644,0.3475529390761123,2,2,0,1927,8,4,0,0,13,0,8,14,2,2,12,3,4,5,13,5,0.7633358802929825
user_847,48,264,163,1334,78,56,0.6161734854131468,0.1784976799744188,6,46,0.639170821917154,0.5793246575572134,74,55,0.7912309696503834,0.9656110522860295,38,64,0.6984673664116263,0.8605062588144029,45,12,0.7187216420262343,0.5002562093739751,11,54,0.45901725274812755,0.8959263178550224,18,74,0.40838691826770357,0.25570519585076745,29,28,0.98650020281141,0.5732406622535937,2,15,3,1649,8,6,18,7,10,0,4,11,18,1,0,12,3,11,10,9,0.6401718446202868
user_848,31,187,207,873,33,32,0.9896028985770017,0.02559150724950321,24,1,0.9966797391537764,0.325105788821769,0,23,0.11561555801670464,0.556439574072372,32,37,0.8488139144580402,0.9965515842521397,57,47,0.23630119568512908,0.33844555366245244,74,75,0.5117440125678645,0.8724987823969031,27,46,0.8726636502868647,0.9594946279169905,93,62,0.052335218939744244,0.4810731526882166,9,16,0,1525,14,3,9,9,16,12,16,1,8,8,3,6,4,14,18,3,0.31272811606729445
user_849,21,322,214,2423,58,77,0.14900269562576451,0.05559238108174469,66,25,0.600816632338784,0.7181067687554169,67,77,0.7547058820270944,0.4808057942686337,35,15,0.07985829539326439,0.8315027192426964,98,58,0.757175438041847,0.13573530758326802,97,73,0.9894859497611681,0.15001954634939707,81,76,0.10877873023261375,0.9449022747551717,92,71,0.2413237768028108,0.7123976197911367,3,34,6,2366,15,6,1,0,10,7,2,5,7,5,18,14,17,6,15,7,0.21021039395689933
user_850,12,2,161,2335,76,56,0.9210939105156983,0.8129824268971879,20,64,0.7986768663103605,0.953202078753105,25,66,0.978697884791029,0.024992796770090253,36,71,0.7738931389784842,0.7904381025462544,1,2,0.31734874620983133,0.7124351374398114,45,61,0.18685801560341575,0.3570568973064894,87,17,0.8901175088244407,0.7225408866657723,28,37,0.023533714578492293,0.4832205516980166,2,36,2,1335,17,0,10,8,8,0,18,12,5,4,3,12,17,11,3,4,0.9161629328261554
user_851,49,473,182,1046,87,9,0.30529082983156375,0.038310549257930315,43,34,0.10585033686997847,0.2208897194756987,90,22,0.49487954717238425,0.3729530558267645,32,16,0.8662801064074362,0.9036897823598862,47,47,0.46478896252827073,0.10724247360051875,60,43,0.4648627983231569,0.34272971243340666,52,32,0.4608269893227228,0.14007604370275561,22,62,0.8481653934794943,0.16271868931048405,3,7,29,2128,17,6,4,14,5,11,15,8,14,7,11,13,16,13,19,4,0.7855766297789616
user_852,37,109,79,875,13,38,0.43431267339520574,0.4705495241659544,52,62,0.25540644033402415,0.38210339738001764,45,3,0.7323395520366199,0.6053519865595297,26,7,0.8656391206187933,0.8738244434615109,4,61,0.25106913359364535,0.5023253049275721,26,25,0.13166896827996322,0.2877502346056514,6,20,0.905156600616232,0.4739207774877654,61,7,0.41355006554537976,0.10314006289516109,4,36,3,1054,18,2,4,14,11,9,12,5,16,10,19,9,13,14,9,5,0.02225982741986099
user_853,31,1,201,1860,90,18,0.18101191312721232,0.6132833707171951,83,59,0.7850647981492233,0.6284337176753709,17,71,0.8191612691668634,0.24463804309451032,18,30,0.3864468871489345,0.0731330686685473,22,31,0.4062720785338677,0.4950581828605193,95,4,0.9849024361750361,0.8249467078711895,63,34,0.0607552730899803,0.07486996137278068,79,15,0.960825894942801,0.6662512093647753,6,8,18,2112,13,11,10,1,19,6,5,11,1,12,19,0,14,3,7,1,0.5524507256348702
user_854,7,481,135,2108,12,0,0.29203141142229794,0.13797981629207756,68,47,0.21615271013560233,0.1022023455453086,62,21,0.08688993756604813,0.021415538670685685,2,44,0.4812015748233568,0.822678268189892,67,13,0.28115987473346926,0.46209646807515325,56,14,0.09136061111495652,0.11304303368610724,81,63,0.012676417558490694,0.22020328668123812,76,66,0.5177351244593374,0.3942747559329909,3,15,27,1895,7,14,1,8,12,5,11,1,8,0,5,13,1,2,14,9,0.8555486723108501
user_855,47,236,75,1776,20,42,0.5847822031080313,0.4835552654009916,41,44,0.2803562462194098,0.5954028869998208,16,62,0.9638527342220857,0.35119453397399425,30,55,0.692255414544123,0.8511305666603497,46,49,0.789744826674486,0.8808958034122829,60,79,0.916192208816557,0.914097277294696,35,42,0.4449479782719884,0.5640462659186178,44,55,0.2146085034797831,0.14840093256080777,6,24,26,1002,2,6,4,14,8,3,18,12,18,1,0,2,11,5,1,7,0.46860389961321924
user_856,36,491,77,971,44,46,0.1572133459501729,0.8407212859954108,80,75,0.3249568278494609,0.6160177918813622,97,79,0.9420237686298222,0.5087485329487358,90,0,0.2258894692773875,0.5584006889264675,58,10,0.567750571162874,0.5100705389649529,0,69,0.6360851444722339,0.4589250130775121,68,12,0.8189607606843993,0.6350378498931522,98,17,0.10652961620864676,0.9244722752437778,4,7,10,2227,7,11,5,5,5,1,9,9,8,6,2,1,3,7,8,9,0.2679238290288397
user_857,29,101,135,1762,74,68,0.23196041115639676,0.06382011785323094,26,42,0.8162830230837302,0.18529355880464005,20,2,0.1464274066080794,0.4761613598588388,67,70,0.612698947018965,0.05797444605791302,43,40,0.036294656972899464,0.48839885871571187,44,8,0.8360583904180348,0.5411565249338254,18,67,0.4262768356975579,0.3171285850918649,10,1,0.45959352274073795,0.6241476228698323,7,36,23,887,19,6,8,9,3,8,11,3,16,3,1,5,12,14,14,7,0.7233183519607721
user_858,42,54,119,2401,65,42,0.23275037288349965,0.5166856560371106,28,74,0.8669425063457645,0.9398372812574809,45,30,0.4005976350364131,0.8455784994508668,9,45,0.6487791484667654,0.20346601343963522,65,78,0.04035521992565139,0.4156454373305738,34,42,0.9505764528988554,0.4675169787807252,29,28,0.08819865345406519,0.09508787837353638,73,21,0.2894215433645895,0.6786702001124363,6,1,26,1990,0,7,11,4,8,11,10,11,2,11,0,13,5,13,10,1,0.874586415318938
user_859,10,446,186,2098,19,72,0.6068225898856967,0.7451788992133986,53,39,0.8621807919496653,0.5416969395880553,71,22,0.14563855184010288,0.5535032333488666,6,49,0.7871859957322843,0.7474984847534364,38,6,0.16961519447837847,0.22455160164268984,31,18,0.6734804208983547,0.8118775585564337,77,20,0.33572706782191786,0.2920512294169779,28,70,0.26410205432101097,0.3397327053450291,0,24,0,2307,3,10,0,9,3,6,6,1,12,5,18,3,5,10,16,9,0.19337816953660947
user_860,1,275,90,1573,90,78,0.10228938944875887,0.70335771047286,41,73,0.8094763511907397,0.23552370561417058,35,2,0.11252679031279889,0.7279140965719407,80,41,0.8002417430570047,0.5345174242297022,48,47,0.8897212595373505,0.5003620393750534,26,50,0.9089056507734973,0.4896627132250778,94,70,0.6216924551932246,0.8720962176262801,17,64,0.993790267243688,0.762957160012626,0,18,6,1174,15,13,1,6,19,14,19,14,13,0,16,4,2,7,19,2,0.7041461366451189
user_861,45,310,88,2098,12,28,0.7651969057254868,0.8684196153544822,0,23,0.18358244370003496,0.9207030012036006,19,75,0.4520009380537655,0.27138680329450127,98,63,0.5509173075665346,0.5787444590663742,61,17,0.6527797554521928,0.3063524214080494,41,52,0.5432608693258801,0.44912614541902673,3,62,0.2561613842038094,0.7958088478426211,48,21,0.3600525558057155,0.8525266696954988,0,46,18,2440,16,14,1,3,6,7,0,0,4,7,0,2,16,13,2,11,0.4046665789361159
user_862,8,300,68,813,50,22,0.10499946192264253,0.3606234493034256,35,67,0.8973919177403024,0.33531671005831654,49,56,0.3736495900698219,0.2028811353818909,88,73,0.5055633736446917,0.3500758048335615,52,28,0.2337370947943188,0.18414706478471687,26,4,0.7799463830013141,0.7770140130618197,14,66,0.884237946334032,0.49780474717850487,61,77,0.9157685177094618,0.6112252520481467,4,34,29,2327,18,3,9,11,1,0,3,7,16,9,13,13,18,3,19,2,0.9135586941902435
user_863,38,471,156,1097,13,10,0.062236327793802726,0.9228480691482073,21,48,0.33728621338358966,0.7625741224303267,77,72,0.7258218906791662,0.03911248806106837,14,44,0.9362164982197485,0.08146138839589079,77,12,0.8356459377578702,0.6412657532228861,7,12,0.1657104870716264,0.8841704198928149,8,33,0.5541133820902018,0.26130358490581507,53,31,0.09994992401174663,0.5568455125355974,0,49,26,1275,16,13,13,10,13,4,5,12,18,10,1,9,12,14,1,13,0.8981733040862908
